rating,rating_action_date,obligor_name,rating_outlook
BBB+,2013-04-24,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
BBB+,2013-09-24,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
BBB+,2014-11-25,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2015-06-10,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2016-03-14,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2016-06-28,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2017-06-29,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2018-06-15,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2019-03-04,"Fomento Economico Mexicano, S. A. B. de C. V.",Stable
A-,2020-03-27,"Fomento Economico Mexicano, S. A. B. de C. V.",Negative
A+,2010-12-22,Fonterra Co-operative Group Ltd.,Stable
A+,2011-12-12,Fonterra Co-operative Group Ltd.,Stable
A+,2012-12-19,Fonterra Co-operative Group Ltd.,Stable
A+,2013-12-22,Fonterra Co-operative Group Ltd.,Stable
A+,2014-07-04,Fonterra Co-operative Group Ltd.,Stable
A,2014-08-29,Fonterra Co-operative Group Ltd.,Stable
A,2014-12-11,Fonterra Co-operative Group Ltd.,Stable
A,2015-04-01,Fonterra Co-operative Group Ltd.,Stable
A,2015-08-12,Fonterra Co-operative Group Ltd.,Not Available
A-,2015-10-13,Fonterra Co-operative Group Ltd.,Stable
A-,2016-04-22,Fonterra Co-operative Group Ltd.,Stable
A-,2017-04-24,Fonterra Co-operative Group Ltd.,Stable
A-,2018-04-30,Fonterra Co-operative Group Ltd.,Stable
A-,2019-07-30,Fonterra Co-operative Group Ltd.,Stable
B,2019-10-16,Foodco Bondco SAU,Stable
CCC+,2020-05-13,Foodco Bondco SAU,Negative
CCC-,2020-06-10,Foodco Bondco SAU,Negative
B-,2011-04-01,Foodcorp (Proprietary) Ltd.,Stable
B-,2012-05-28,Foodcorp (Proprietary) Ltd.,Stable
B-,2012-12-11,Foodcorp (Proprietary) Ltd.,Not Available
B,2013-07-05,Foodcorp (Proprietary) Ltd.,Stable
B,2014-05-13,Foodcorp (Proprietary) Ltd.,Stable
BB-,2011-03-10,Foot Locker Inc.,Stable
BB-,2011-10-11,Foot Locker Inc.,Positive
BB,2012-03-21,Foot Locker Inc.,Stable
BB+,2012-10-17,Foot Locker Inc.,Stable
BB+,2013-08-13,Foot Locker Inc.,Stable
BB+,2014-03-13,Foot Locker Inc.,Stable
BB+,2014-10-29,Foot Locker Inc.,Stable
BB+,2015-09-25,Foot Locker Inc.,Stable
BB+,2016-09-21,Foot Locker Inc.,Stable
BB+,2017-09-25,Foot Locker Inc.,Stable
BB+,2018-09-14,Foot Locker Inc.,Stable
BB+,2020-04-17,Foot Locker Inc.,Negative
BB+,2021-04-15,Foot Locker Inc.,Stable
CCC+,2011-05-18,Forbes Energy Services Ltd.,Not Available
B-,2011-09-16,Forbes Energy Services Ltd.,Positive
B,2012-03-30,Forbes Energy Services Ltd.,Stable
B,2013-03-28,Forbes Energy Services Ltd.,Stable
B,2014-06-05,Forbes Energy Services Ltd.,Stable
B,2015-06-02,Forbes Energy Services Ltd.,Stable
CCC+,2015-11-04,Forbes Energy Services Ltd.,Stable
CCC-,2016-06-01,Forbes Energy Services Ltd.,Negative
D,2016-07-19,Forbes Energy Services Ltd.,NM
NR,2017-01-04,Forbes Energy Services Ltd.,NR
BB-,2011-02-01,Ford Motor Co.,Positive
BB-,2011-09-29,Ford Motor Co.,Not Available
BB+,2011-10-21,Ford Motor Co.,Stable
BB+,2012-08-10,Ford Motor Co.,Positive
BBB-,2013-09-06,Ford Motor Co.,Stable
BBB-,2014-11-13,Ford Motor Co.,Stable
BBB-,2015-11-23,Ford Motor Co.,Positive
BBB-,2015-12-17,Ford Motor Co.,Positive
BBB,2016-03-11,Ford Motor Co.,Stable
BBB,2016-11-07,Ford Motor Co.,Stable
BBB,2017-11-03,Ford Motor Co.,Stable
BBB,2018-07-27,Ford Motor Co.,Negative
BBB,2018-11-12,Ford Motor Co.,Negative
BBB-,2019-10-25,Ford Motor Co.,Stable
BB+,2020-03-25,Ford Motor Co.,Not Available
BB+,2020-08-11,Ford Motor Co.,Negative
BB-,2011-02-01,Ford Motor Co. of Australia Ltd.,Positive
BB-,2011-09-29,Ford Motor Co. of Australia Ltd.,Not Available
BB+,2011-10-21,Ford Motor Co. of Australia Ltd.,Stable
BB+,2012-08-10,Ford Motor Co. of Australia Ltd.,Positive
NR,2013-09-06,Ford Motor Co. of Australia Ltd.,NR
B-,2010-08-04,Foresight Energy L.P.,Positive
B-,2011-10-26,Foresight Energy L.P.,Not Available
B,2012-05-23,Foresight Energy L.P.,Stable
B,2012-10-24,Foresight Energy L.P.,Stable
B,2013-05-31,Foresight Energy L.P.,Positive
B,2013-08-07,Foresight Energy L.P.,Stable
B+,2014-10-14,Foresight Energy L.P.,Stable
B+,2015-03-24,Foresight Energy L.P.,Stable
B+,2015-10-29,Foresight Energy L.P.,Stable
CCC,2015-12-18,Foresight Energy L.P.,Not Available
CCC-,2016-02-19,Foresight Energy L.P.,Negative
D,2016-03-17,Foresight Energy L.P.,NM
B-,2016-09-21,Foresight Energy L.P.,Negative
B-,2016-10-07,Foresight Energy L.P.,Negative
B-,2017-03-01,Foresight Energy L.P.,Stable
B-,2017-08-29,Foresight Energy L.P.,Stable
B-,2018-08-24,Foresight Energy L.P.,Stable
CCC+,2019-06-20,Foresight Energy L.P.,Negative
CCC+,2019-08-28,Foresight Energy L.P.,Negative
CCC-,2019-10-02,Foresight Energy L.P.,Not Available
D,2019-10-31,Foresight Energy L.P.,Not Available
D,2020-03-17,Foresight Energy L.P.,NM
NR,2020-07-24,Foresight Energy L.P.,NR
B+,2010-10-07,"Forest City Enterprises, L.P.",Negative
B+,2011-10-28,"Forest City Enterprises, L.P.",Stable
B+,2012-11-28,"Forest City Enterprises, L.P.",Stable
B+,2013-10-22,"Forest City Enterprises, L.P.",Stable
BB-,2014-11-24,"Forest City Enterprises, L.P.",Stable
BB-,2015-11-24,"Forest City Enterprises, L.P.",Stable
BB-,2016-03-04,"Forest City Enterprises, L.P.",Not Available
BB,2016-05-06,"Forest City Enterprises, L.P.",Positive
BB,2016-09-30,"Forest City Enterprises, L.P.",Positive
B+,2018-10-16,"Forest City Enterprises, L.P.",Stable
B+,2019-09-17,"Forest City Enterprises, L.P.",Stable
B+,2021-03-02,"Forest City Enterprises, L.P.",Negative
B+,2018-10-16,Forest City Realty Trust Inc.,Stable
B+,2019-09-17,Forest City Realty Trust Inc.,Stable
B+,2021-03-02,Forest City Realty Trust Inc.,Negative
BB+,2013-12-03,"Forest Laboratories, LLC",Stable
NR,2014-07-07,"Forest Laboratories, LLC",NR
B,2014-05-01,Forestar Group Inc.,Stable
B-,2015-06-01,Forestar Group Inc.,Stable
B-,2016-06-27,Forestar Group Inc.,Stable
B,2017-06-15,Forestar Group Inc.,Not Available
B,2017-09-13,Forestar Group Inc.,Not Available
NR,2018-06-04,Forestar Group Inc.,NR
B,2018-11-19,Forestar Group Inc.,Stable
B,2021-01-08,Forestar Group Inc.,Positive
B,2011-07-20,Form Technologies LLC,Stable
B,2012-07-06,Form Technologies LLC,Stable
B,2013-07-25,Form Technologies LLC,Stable
B,2014-07-30,Form Technologies LLC,Stable
B,2015-01-12,Form Technologies LLC,Stable
B,2016-01-20,Form Technologies LLC,Stable
B,2017-01-12,Form Technologies LLC,Stable
B,2017-03-01,Form Technologies LLC,Stable
B,2018-01-29,Form Technologies LLC,Stable
B-,2019-09-16,Form Technologies LLC,Stable
CCC,2020-03-27,Form Technologies LLC,Negative
CC,2021-02-08,Form Technologies LLC,Negative
D,2021-02-22,Form Technologies LLC,NM
CCC+,2021-02-23,Form Technologies LLC,Stable
B,2018-09-26,"Forming Machining Industries Holdings, LLC",Stable
B,2019-12-23,"Forming Machining Industries Holdings, LLC",Not Available
B-,2020-02-03,"Forming Machining Industries Holdings, LLC",Negative
CCC+,2020-06-19,"Forming Machining Industries Holdings, LLC",Negative
CCC+,2021-06-16,"Forming Machining Industries Holdings, LLC",Negative
BBB+,2011-04-25,Formosa Chemicals & Fibre Corp.,Stable
BBB+,2011-08-02,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2011-11-29,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2012-11-22,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2013-10-15,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2014-01-24,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2014-10-29,Formosa Chemicals & Fibre Corp.,Stable
BBB+,2015-10-29,Formosa Chemicals & Fibre Corp.,Stable
BBB+,2016-10-27,Formosa Chemicals & Fibre Corp.,Stable
BBB+,2017-10-18,Formosa Chemicals & Fibre Corp.,Positive
A-,2018-10-15,Formosa Chemicals & Fibre Corp.,Stable
A-,2019-10-22,Formosa Chemicals & Fibre Corp.,Negative
BBB+,2020-10-16,Formosa Chemicals & Fibre Corp.,Stable
BBB+,2011-04-11,Formosa Petrochemical Corp.,Stable
BBB+,2011-08-02,Formosa Petrochemical Corp.,Negative
BBB+,2011-11-29,Formosa Petrochemical Corp.,Negative
BBB+,2012-11-22,Formosa Petrochemical Corp.,Negative
BBB+,2013-10-15,Formosa Petrochemical Corp.,Negative
BBB+,2014-01-24,Formosa Petrochemical Corp.,Negative
BBB+,2014-10-29,Formosa Petrochemical Corp.,Stable
BBB+,2015-10-29,Formosa Petrochemical Corp.,Stable
BBB+,2016-10-27,Formosa Petrochemical Corp.,Stable
BBB+,2017-10-18,Formosa Petrochemical Corp.,Positive
A-,2018-10-15,Formosa Petrochemical Corp.,Stable
A-,2019-10-22,Formosa Petrochemical Corp.,Negative
BBB+,2020-10-16,Formosa Petrochemical Corp.,Stable
BBB+,2010-12-30,Formosa Plastics Corp.,Stable
BBB+,2011-08-02,Formosa Plastics Corp.,Negative
BBB+,2011-11-29,Formosa Plastics Corp.,Negative
BBB+,2012-11-22,Formosa Plastics Corp.,Negative
BBB+,2013-10-15,Formosa Plastics Corp.,Negative
BBB+,2014-01-24,Formosa Plastics Corp.,Negative
BBB+,2014-10-29,Formosa Plastics Corp.,Stable
BBB+,2015-10-29,Formosa Plastics Corp.,Stable
BBB+,2016-10-27,Formosa Plastics Corp.,Stable
BBB+,2017-10-18,Formosa Plastics Corp.,Positive
A-,2018-10-15,Formosa Plastics Corp.,Stable
A-,2019-10-22,Formosa Plastics Corp.,Negative
BBB+,2020-10-16,Formosa Plastics Corp.,Stable
BBB+,2014-03-03,Formosa Plastics Corp. U.S.A.,Negative
BBB+,2014-11-03,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2015-02-26,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2016-02-05,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2017-02-13,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2017-11-08,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2018-02-26,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2019-02-25,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2020-02-25,Formosa Plastics Corp. U.S.A.,Stable
BBB+,2021-02-23,Formosa Plastics Corp. U.S.A.,Stable
B-,2016-09-21,Fort Dearborn Holding Company Inc.,Stable
B-,2017-09-19,Fort Dearborn Holding Company Inc.,Stable
B-,2018-09-24,Fort Dearborn Holding Company Inc.,Negative
B-,2021-03-02,Fort Dearborn Holding Company Inc.,Negative
BBB,2010-10-20,Fort James Corp.,Positive
BBB,2011-10-04,Fort James Corp.,Positive
A-,2011-10-27,Fort James Corp.,Stable
A,2012-10-22,Fort James Corp.,Stable
A,2013-01-22,Fort James Corp.,Stable
A,2013-09-12,Fort James Corp.,Stable
A,2013-11-26,Fort James Corp.,Not Available
A+,2013-12-13,Fort James Corp.,Stable
A+,2015-01-27,Fort James Corp.,Stable
A+,2016-01-20,Fort James Corp.,Stable
A+,2016-12-22,Fort James Corp.,Stable
A+,2017-06-15,Fort James Corp.,Stable
A+,2017-11-29,Fort James Corp.,Stable
A+,2018-11-20,Fort James Corp.,Stable
A+,2019-11-22,Fort James Corp.,Stable
BB+,2014-11-13,"Fortaleza Materiales, S.A.B. de C.V.",Stable
BB+,2015-11-30,"Fortaleza Materiales, S.A.B. de C.V.",Stable
BB+,2016-10-19,"Fortaleza Materiales, S.A.B. de C.V.",Not Available
BB+,2016-11-18,"Fortaleza Materiales, S.A.B. de C.V.",Not Available
BB,2016-12-16,"Fortaleza Materiales, S.A.B. de C.V.",Stable
BB,2017-11-17,"Fortaleza Materiales, S.A.B. de C.V.",Stable
BB,2018-11-05,"Fortaleza Materiales, S.A.B. de C.V.",Negative
BB,2019-04-08,"Fortaleza Materiales, S.A.B. de C.V.",Not Available
BB-,2020-04-15,"Fortaleza Materiales, S.A.B. de C.V.",Not Available
BB-,2020-09-23,"Fortaleza Materiales, S.A.B. de C.V.",Negative
B,2016-10-07,"Forterra, Inc.",Stable
B-,2017-08-24,"Forterra, Inc.",Stable
B-,2018-08-28,"Forterra, Inc.",Stable
B,2020-10-02,"Forterra, Inc.",Stable
B,2021-02-23,"Forterra, Inc.",Not Available
B+,2011-05-18,Fortescue Metals Group Ltd.,Stable
BB-,2012-03-08,Fortescue Metals Group Ltd.,Stable
BB-,2012-09-12,Fortescue Metals Group Ltd.,Not Available
BB-,2012-09-28,Fortescue Metals Group Ltd.,Negative
BB-,2013-07-31,Fortescue Metals Group Ltd.,Stable
BB,2013-11-06,Fortescue Metals Group Ltd.,Positive
BB+,2014-08-22,Fortescue Metals Group Ltd.,Stable
BB+,2014-12-17,Fortescue Metals Group Ltd.,Stable
BB+,2015-03-05,Fortescue Metals Group Ltd.,Stable
BB+,2015-04-13,Fortescue Metals Group Ltd.,Not Available
BB,2015-04-22,Fortescue Metals Group Ltd.,Negative
BB,2015-10-08,Fortescue Metals Group Ltd.,Negative
BB,2016-02-03,Fortescue Metals Group Ltd.,Negative
BB,2016-08-29,Fortescue Metals Group Ltd.,Stable
BB,2016-10-20,Fortescue Metals Group Ltd.,Stable
BB+,2016-12-19,Fortescue Metals Group Ltd.,Stable
BB+,2017-10-25,Fortescue Metals Group Ltd.,Stable
BB+,2018-03-01,Fortescue Metals Group Ltd.,Stable
BB+,2021-03-18,Fortescue Metals Group Ltd.,Stable
BBB+,2021-02-22,"Fortinet, Inc.",Stable
A-,2010-12-09,Fortis Inc.,Stable
A-,2012-02-22,Fortis Inc.,Not Available
A-,2012-02-29,Fortis Inc.,Not Available
A-,2012-05-23,Fortis Inc.,Stable
A-,2013-02-25,Fortis Inc.,Stable
A-,2013-12-13,Fortis Inc.,Negative
A-,2014-04-25,Fortis Inc.,Negative
A-,2014-10-28,Fortis Inc.,Stable
A-,2015-04-22,Fortis Inc.,Stable
A-,2016-02-09,Fortis Inc.,Negative
A-,2016-03-11,Fortis Inc.,Negative
A-,2016-10-18,Fortis Inc.,Stable
A-,2017-03-28,Fortis Inc.,Stable
A-,2018-03-21,Fortis Inc.,Negative
A-,2020-03-27,Fortis Inc.,Negative
A-,2021-04-01,Fortis Inc.,Stable
BBB,2014-09-03,Fortis TCI Ltd.,Stable
BBB,2015-08-17,Fortis TCI Ltd.,Stable
BBB,2016-08-04,Fortis TCI Ltd.,Stable
BBB,2017-08-10,Fortis TCI Ltd.,Stable
BBB,2018-07-27,Fortis TCI Ltd.,Negative
BBB,2020-03-27,Fortis TCI Ltd.,Negative
BBB-,2020-10-21,Fortis TCI Ltd.,Stable
A-,2010-12-10,FortisAlberta Inc.,Stable
A-,2011-12-23,FortisAlberta Inc.,Stable
A-,2012-02-22,FortisAlberta Inc.,Not Available
A-,2012-05-23,FortisAlberta Inc.,Stable
A-,2012-11-09,FortisAlberta Inc.,Stable
A-,2013-07-16,FortisAlberta Inc.,Stable
A-,2013-12-13,FortisAlberta Inc.,Negative
A-,2014-09-30,FortisAlberta Inc.,Negative
A-,2014-10-28,FortisAlberta Inc.,Stable
A-,2015-09-21,FortisAlberta Inc.,Stable
A-,2016-02-09,FortisAlberta Inc.,Negative
A-,2016-09-16,FortisAlberta Inc.,Negative
A-,2016-10-18,FortisAlberta Inc.,Stable
A-,2017-09-08,FortisAlberta Inc.,Stable
A-,2018-03-21,FortisAlberta Inc.,Negative
A-,2018-09-14,FortisAlberta Inc.,Negative
A-,2020-03-27,FortisAlberta Inc.,Negative
A-,2020-11-24,FortisAlberta Inc.,Negative
A-,2021-04-01,FortisAlberta Inc.,Stable
BBB,2016-05-06,Fortive Corporation,Stable
BBB,2017-05-18,Fortive Corporation,Stable
BBB,2018-04-23,Fortive Corporation,Stable
BBB,2019-02-19,Fortive Corporation,Stable
BBB,2020-05-08,Fortive Corporation,Negative
BBB,2021-03-11,Fortive Corporation,Stable
B,2015-12-16,Fortress Transportation and Infrastructure Investors LLC,Stable
B,2016-12-27,Fortress Transportation and Infrastructure Investors LLC,Stable
B,2017-03-09,Fortress Transportation and Infrastructure Investors LLC,Stable
B,2017-11-22,Fortress Transportation and Infrastructure Investors LLC,Stable
A,2010-12-10,Fortum Oyj,Stable
A,2011-12-09,Fortum Oyj,Negative
A-,2012-11-27,Fortum Oyj,Negative
A-,2013-10-10,Fortum Oyj,Negative
A-,2014-11-14,Fortum Oyj,Negative
A-,2015-03-18,Fortum Oyj,Not Available
BBB+,2015-06-05,Fortum Oyj,Stable
BBB+,2016-06-23,Fortum Oyj,Stable
BBB+,2017-06-28,Fortum Oyj,Stable
BBB+,2017-09-22,Fortum Oyj,Not Available
BBB,2018-01-18,Fortum Oyj,Negative
BBB,2018-02-05,Fortum Oyj,Negative
BBB,2018-02-16,Fortum Oyj,Negative
BBB,2019-10-09,Fortum Oyj,Not Available
BBB,2020-03-19,Fortum Oyj,Negative
BBB,2020-10-19,Fortum Oyj,Negative
BBB,2020-12-18,Fortum Oyj,Negative
BBB,2021-07-05,Fortum Oyj,Stable
BBB,2015-06-01,"Fortune Brands Home & Security, Inc.",Stable
BBB+,2016-06-06,"Fortune Brands Home & Security, Inc.",Stable
BBB+,2017-06-28,"Fortune Brands Home & Security, Inc.",Stable
BBB+,2018-06-21,"Fortune Brands Home & Security, Inc.",Stable
BB,2013-09-25,"Forum Energy Technologies, Inc.",Stable
BB,2014-09-30,"Forum Energy Technologies, Inc.",Stable
BB,2015-07-24,"Forum Energy Technologies, Inc.",Stable
B+,2016-02-29,"Forum Energy Technologies, Inc.",Stable
B,2016-05-19,"Forum Energy Technologies, Inc.",Negative
B,2016-07-11,"Forum Energy Technologies, Inc.",Negative
B,2017-07-14,"Forum Energy Technologies, Inc.",Negative
B,2018-03-07,"Forum Energy Technologies, Inc.",Stable
B,2018-07-25,"Forum Energy Technologies, Inc.",Stable
B,2019-06-11,"Forum Energy Technologies, Inc.",Negative
B-,2019-08-28,"Forum Energy Technologies, Inc.",Negative
CCC,2020-04-03,"Forum Energy Technologies, Inc.",Negative
CC,2020-04-15,"Forum Energy Technologies, Inc.",Negative
D,2020-05-15,"Forum Energy Technologies, Inc.",NM
CCC-,2020-06-18,"Forum Energy Technologies, Inc.",Negative
CC,2020-07-07,"Forum Energy Technologies, Inc.",Negative
D,2020-08-04,"Forum Energy Technologies, Inc.",NM
CCC+,2020-08-19,"Forum Energy Technologies, Inc.",Negative
BBB-,2015-03-05,"Fossil Group, Inc.",Stable
BBB-,2015-11-16,"Fossil Group, Inc.",Negative
BBB-,2016-02-05,"Fossil Group, Inc.",Negative
BB+,2016-05-12,"Fossil Group, Inc.",Stable
BB+,2017-02-07,"Fossil Group, Inc.",Stable
BB,2017-02-15,"Fossil Group, Inc.",Negative
B+,2017-09-22,"Fossil Group, Inc.",Negative
B+,2018-01-11,"Fossil Group, Inc.",Negative
B+,2018-02-08,"Fossil Group, Inc.",Negative
BB-,2019-09-19,"Fossil Group, Inc.",Stable
B+,2020-02-27,"Fossil Group, Inc.",Negative
B,2020-04-13,"Fossil Group, Inc.",Not Available
B,2020-06-16,"Fossil Group, Inc.",Negative
BBB-,2010-08-09,Foster Wheeler AG,Stable
BBB-,2011-08-15,Foster Wheeler AG,Stable
BBB-,2012-07-31,Foster Wheeler AG,Stable
BBB-,2013-07-26,Foster Wheeler AG,Stable
BBB-,2014-07-25,Foster Wheeler AG,Stable
NR,2014-11-24,Foster Wheeler AG,NR
BBB,2011-02-14,Foster's Group Ltd.,Stable
BBB,2011-09-15,Foster's Group Ltd.,Stable
BBB,2011-09-21,Foster's Group Ltd.,Not Available
BBB+,2012-04-05,Foster's Group Ltd.,Stable
BBB+,2012-09-21,Foster's Group Ltd.,Positive
BBB+,2014-05-19,Foster's Group Ltd.,Positive
A-,2014-07-30,Foster's Group Ltd.,Stable
A-,2015-07-23,Foster's Group Ltd.,Stable
A-,2016-04-19,Foster's Group Ltd.,Stable
A-,2017-03-06,Foster's Group Ltd.,Negative
BB+,2011-04-26,Fosun International Ltd.,Stable
BB+,2012-04-27,Fosun International Ltd.,Negative
BB+,2013-04-29,Fosun International Ltd.,Negative
BB+,2014-01-13,Fosun International Ltd.,Not Available
BB,2014-04-15,Fosun International Ltd.,Stable
BB,2015-05-05,Fosun International Ltd.,Stable
BB,2016-05-30,Fosun International Ltd.,Negative
BB,2016-12-07,Fosun International Ltd.,Negative
BB,2017-05-31,Fosun International Ltd.,Stable
BB,2018-05-28,Fosun International Ltd.,Stable
BB,2019-05-29,Fosun International Ltd.,Positive
BB,2020-04-29,Fosun International Ltd.,Stable
BB,2020-05-25,Fosun International Ltd.,Stable
BB,2020-08-11,Fosun International Ltd.,Negative
BB,2021-03-17,Fosun International Ltd.,Negative
BB,2021-05-14,Fosun International Ltd.,Negative
B,2015-09-17,Foundation Building Materials Holding Company LLC,Stable
B,2015-11-20,Foundation Building Materials Holding Company LLC,Stable
B,2016-05-09,Foundation Building Materials Holding Company LLC,Stable
B+,2016-07-26,Foundation Building Materials Holding Company LLC,Stable
B+,2017-07-26,Foundation Building Materials Holding Company LLC,Stable
B+,2018-07-25,Foundation Building Materials Holding Company LLC,Stable
B+,2019-06-24,Foundation Building Materials Holding Company LLC,Stable
B+,2020-06-29,Foundation Building Materials Holding Company LLC,Stable
B+,2020-11-17,Foundation Building Materials Holding Company LLC,Not Available
B,2021-01-26,Foundation Building Materials Holding Company LLC,Negative
NR,2021-03-16,Foundation Building Materials Holding Company LLC,NR
B,2021-01-26,"Foundation Building Materials, Inc.",Negative
B+,2013-06-13,Four Seasons Holdings Inc.,Stable
B+,2014-06-26,Four Seasons Holdings Inc.,Stable
B+,2015-06-30,Four Seasons Holdings Inc.,Stable
B+,2016-05-31,Four Seasons Holdings Inc.,Stable
BB-,2016-11-15,Four Seasons Holdings Inc.,Stable
BB-,2017-05-01,Four Seasons Holdings Inc.,Stable
BB-,2017-12-27,Four Seasons Holdings Inc.,Stable
BB-,2018-05-18,Four Seasons Holdings Inc.,Stable
BB,2019-01-28,Four Seasons Holdings Inc.,Positive
BB,2020-04-02,Four Seasons Holdings Inc.,Not Available
BB,2020-12-21,Four Seasons Holdings Inc.,Negative
BBB,2019-01-10,Fox Corp.,Stable
B,2011-03-08,FoxCo Acquisition LLC,Stable
B+,2012-02-23,FoxCo Acquisition LLC,Stable
B+,2012-09-06,FoxCo Acquisition LLC,Stable
B,2013-02-28,FoxCo Acquisition LLC,Stable
NR,2014-01-09,FoxCo Acquisition LLC,NR
B,2011-03-08,FoxCo Acquisition Sub LLC,Stable
B+,2012-02-23,FoxCo Acquisition Sub LLC,Stable
B+,2012-09-06,FoxCo Acquisition Sub LLC,Stable
B,2013-02-28,FoxCo Acquisition Sub LLC,Stable
NR,2014-01-09,FoxCo Acquisition Sub LLC,NR
B+,2020-10-27,Franchise Group Inc.,Stable
B+,2021-02-03,Franchise Group Inc.,Stable
B,2018-03-05,Franklin Ireland Topco Limited,Stable
B,2018-12-21,Franklin Ireland Topco Limited,Stable
B,2020-03-02,Franklin Ireland Topco Limited,Negative
B-,2020-04-03,Franklin Ireland Topco Limited,Negative
B-,2020-06-18,Franklin Ireland Topco Limited,Negative
B-,2021-05-14,Franklin Ireland Topco Limited,Negative
BBB-,2011-06-09,Franz Haniel & Cie GmbH,Stable
BBB-,2011-09-09,Franz Haniel & Cie GmbH,Not Available
BB+,2011-12-02,Franz Haniel & Cie GmbH,Stable
BB,2012-06-27,Franz Haniel & Cie GmbH,Stable
BB,2012-12-11,Franz Haniel & Cie GmbH,Stable
BB,2013-04-24,Franz Haniel & Cie GmbH,Positive
BB+,2013-09-17,Franz Haniel & Cie GmbH,Stable
BB+,2014-04-17,Franz Haniel & Cie GmbH,Positive
BB+,2015-05-15,Franz Haniel & Cie GmbH,Positive
BB+,2015-12-17,Franz Haniel & Cie GmbH,Positive
BBB-,2016-04-29,Franz Haniel & Cie GmbH,Stable
BBB-,2017-04-25,Franz Haniel & Cie GmbH,Stable
BBB-,2018-04-20,Franz Haniel & Cie GmbH,Stable
BBB-,2019-01-29,Franz Haniel & Cie GmbH,Stable
BBB+,2011-05-27,Frasers Centrepoint Trust,Stable
BBB+,2011-07-08,Frasers Centrepoint Trust,Stable
BBB+,2012-04-13,Frasers Centrepoint Trust,Stable
BBB+,2013-04-30,Frasers Centrepoint Trust,Stable
BBB+,2014-04-25,Frasers Centrepoint Trust,Stable
BBB+,2015-04-29,Frasers Centrepoint Trust,Stable
